,AccelerationX,AccelerationY,AccelerationZ,GyroscopeX,GyroscopeY,GyroscopeZ,Label
1278,0.092025757,1.030685425,-0.045471191,0.391492933,-0.671703041,-0.26706925,Moving 
1279,0.060317993,1.130905151,-0.044525146,-0.059898488,-2.455793858,-0.439823449,Moving 
1280,0.323348999,0.992675781,-0.010437012,-0.374063075,-1.000847101,-0.606553555,Moving 
1281,0.378341675,0.955657959,-0.030319214,-0.353180975,-0.145711392,-0.28793031,Moving 
1282,0.512771606,1.158691406,-0.005874634,-0.659173667,-0.04881601,0.082176626,Moving 
1283,0.665222168,1.221481323,0.176071167,-1.519453764,-0.174405351,0.832426131,Moving 
1284,0.16607666,0.897460938,0.47253418,-2.637663364,1.294798851,2.26279664,Moving 
1285,-0.366287231,1.543609619,-0.064147949,-3.070873499,-0.242566839,1.769582868,Moving 
1286,-0.345306396,1.661880493,-0.343139648,-2.075847864,-2.058875084,0.724258363,Moving 
1287,0.167419434,1.011566162,0.013198853,-0.532468677,1.926975489,0.743025124,Moving 
1288,0.261657715,0.841186523,0.098312378,-0.622370064,1.907325625,0.671752036,Moving 
1289,0.375839233,0.789077759,-0.195068359,-0.028120585,1.086668491,1.400910616,Moving 
1290,0.127456665,0.756820679,-0.133666992,-0.274455518,1.755230904,0.859398365,Moving 
1291,-0.195129395,0.57774353,-0.277801514,0.677635491,0.876387179,0.350205958,Moving 
1292,-0.337509155,0.566009521,-0.146286011,1.472237229,0.693318307,0.140305176,Moving 
1293,-0.272262573,0.643264771,-0.104919434,1.816299558,0.462880552,-0.510192394,Moving 
1294,-0.386810303,1.291442871,0.101333618,1.694315314,-0.531284928,-1.485654235,Moving 
1295,1.686019897,2.062423706,1.796707153,-0.920928299,0.936653972,1.462856531,Moving 
1296,0.319442749,0.387435913,0.44329834,0.304425955,0.456083119,0.029207686,Moving 
1297,-0.122085571,0.894470215,-0.019165039,0.376108915,-1.382540703,0.397391021,Moving 
1298,-0.221694946,1.360733032,-0.467529297,0.312189847,-2.157138109,-1.279797792,Moving 
1299,0.440917969,1.472595215,1.070419312,0.410511643,2.245086908,-0.442729235,Moving 
1300,0.254501343,0.767379761,-0.279296875,0.793203592,2.441084862,-0.198978871,Moving 
1301,-0.033782959,0.508041382,-0.282302856,0.202462286,-0.072637983,-0.422107846,Moving 
1302,0.020996094,1.013076782,-0.492141724,0.319091171,-2.380959749,-0.140286803,Moving 
1303,0.07144165,1.071716309,-0.456344604,1.363115311,-0.848516643,0.079151541,Moving 
1304,0.091552734,0.905578613,-0.152862549,0.961838961,-0.468776792,-0.174225062,Moving 
1305,0.13633728,0.983062744,-0.042724609,0.481721371,-1.709762931,-0.321800411,Moving 
1306,0.229003906,0.992828369,0.014785767,0.719732583,-3.330851555,-0.354162335,Moving 
1307,0.31628418,0.992675781,-0.00201416,0.139972284,-1.033344269,-0.360932082,Moving 
1308,0.370986938,0.941009521,-0.021865845,0.378843188,0.099033371,-0.368447274,Moving 
1309,0.239486694,0.995819092,-0.013366699,0.34424606,0.356494188,-0.185461745,Moving 
1310,0.160125732,0.982040405,-0.068191528,0.320882946,-0.068553232,-0.240390494,Moving 
1311,0.091644287,1.002593994,-0.080337524,0.35421586,-1.089986324,-0.242166564,Moving 
1312,0.086242676,1.060165405,-0.030639648,-0.011125355,-1.482494712,-0.40316236,Moving 
1313,0.141921997,1.014221191,-0.038742065,-0.256860018,-0.708792567,-0.463247269,Moving 
1314,0.27507019,0.999923706,-0.093734741,-0.276452631,0.068398766,-0.532075882,Moving 
1315,0.500518799,1.127838135,-0.047134399,-0.413263202,0.011441207,-0.147009686,Moving 
1316,0.756713867,1.376907349,0.050918579,-0.915919125,-0.050734017,0.342646301,Moving 
1317,0.369415283,0.868103027,0.391021729,-1.752490163,0.501309454,1.570910573,Moving 
1318,-0.23777771,1.027832031,0.255966187,-3.015916824,2.429084539,1.587069869,Moving 
1319,-0.147323608,1.613235474,-0.41859436,-2.73347187,-0.648296237,0.715978086,Moving 
1320,0.147384644,1.245941162,-0.274002075,-1.216158032,0.145959064,0.545512855,Moving 
1321,0.405075073,0.935028076,0.186935425,-0.252456754,1.93640542,0.709057033,Moving 
1322,0.388183594,0.805923462,-0.095535278,-0.245249435,2.467752934,1.1741395,Moving 
1323,0.329574585,0.821029663,-0.20413208,-0.218286529,2.329141617,1.611127019,Moving 
1324,-0.063903809,0.806854248,-0.328033447,0.223862916,1.820238113,0.857402325,Moving 
1325,-0.178421021,0.784225464,-0.189605713,0.766668916,1.622393966,0.674372315,Moving 
1326,-0.319015503,0.735580444,-0.037445068,1.392914176,1.358454227,0.487650633,Moving 
1327,-0.306549072,0.873703003,0.219009399,1.831897974,0.036437102,-0.461244583,Moving 
1328,0.27432251,1.375717163,0.863327026,0.026888872,2.264845371,-0.621271014,Moving 
1329,0.754135132,1.180984497,0.917831421,-0.482244402,2.626574993,0.377627999,Moving 
1330,0.145767212,0.922866821,0.360946655,0.789371073,1.510494113,0.66039896,Moving 
1331,0.174102783,0.476455688,-0.208938599,0.552065313,-2.369688511,0.829452157,Moving 
1332,-0.000442505,1.242660522,-0.619720459,1.605879784,-1.081121445,-0.584371865,Moving 
1333,1.013626099,2.065826416,1.732528687,-0.852883697,4.966135025,0.556408107,Moving 
1334,0.035018921,0.529373169,-0.456970215,0.548644185,0.060203951,0.185711816,Moving 
1335,-0.333114624,0.479995728,-0.333816528,0.903920829,-2.848482132,-0.542867005,Moving 
1336,-0.537521362,1.163772583,0.039825439,0.739955306,1.462976336,-0.919902444,Moving 
1337,0.224731445,1.219512939,0.104263306,0.438552588,3.749341488,-1.105854511,Moving 
1338,0.770080566,0.928451538,0.247787476,0.279930174,2.053260088,-0.19668217,Moving 
1339,0.50630188,0.91027832,-0.181884766,-0.083625391,1.424627066,0.449676335,Moving 
1340,0.067367554,1.007568359,-0.316375732,0.359920889,0.637130141,0.250390947,Moving 
1341,-0.034240723,0.989929199,-0.204040527,0.558675289,0.39843154,0.243763924,Moving 
1342,-0.119232178,1.009384155,-0.10118103,0.711040318,1.896886587,-0.120585799,Moving 
1343,0.015457153,1.05531311,9.16E-05,0.597494006,2.251340389,-0.340323478,Moving 
1344,0.306640625,0.991439819,0.029418945,0.179179877,1.719694495,-0.103824131,Moving 
1345,0.199935913,0.983566284,-0.023620605,0.47113502,1.794060349,0.212178305,Moving 
1346,0.001342773,1.0519104,0.111328125,0.398588926,1.454092622,0.190275669,Moving 
1347,-0.032287598,1.05279541,0.142456055,0.022844063,1.007409692,0.027326696,Moving 
1348,0.058868408,0.989547729,-0.000747681,-0.130735382,1.020488739,-0.084319942,Moving 
1349,0.143264771,0.983154297,-0.084762573,-0.097143061,1.558596611,-0.151690722,Moving 
1350,0.235839844,0.988952637,-0.118881226,-0.056185506,2.021953821,-0.164768443,Moving 
1351,0.29057312,0.969818115,-0.134292603,-0.02138838,1.739138722,-0.028655879,Moving 
1352,0.261688232,0.982528687,-0.124450684,0.186804503,1.471701145,0.089145586,Moving 
1353,0.170379639,0.994934082,-0.099594116,0.28422001,1.328730702,0.125402123,Moving 
1354,0.069458008,1.000366211,-0.072143555,0.167852119,1.093727231,0.023084015,Moving 
1355,0.055236816,0.973083496,-0.098266602,-0.074710988,0.894591749,-0.099365205,Moving 
1356,0.074188232,0.997528076,-0.120300293,-0.101279214,0.967357278,-0.197975129,Moving 
1357,0.133544922,0.969116211,-0.123794556,-0.077940606,0.796154678,-0.2106563,Moving 
1358,0.135223389,0.935287476,-0.124053955,-0.09163937,0.472806424,-0.172849014,Moving 
1359,0.067657471,0.974868774,-0.100418091,0.113673039,0.684945047,-0.185833246,Moving 
1360,-0.01852417,0.997680664,0.012832642,0.096248507,0.738141179,-0.273758054,Moving 
1361,0.078887939,1.082183838,0.079833984,-0.653680623,0.817447722,-0.331302017,Moving 
1362,0.123016357,1.029510498,0.013366699,-0.680333793,0.48551771,-0.217166677,Moving 
1363,0.021957397,1.181610107,1.019683838,-1.098731279,1.884726524,-0.512610316,Moving 
1364,0.274475098,1.090530396,0.60723877,-0.936824977,-0.03216619,-0.285753191,Moving 
1365,0.291015625,1.053497314,0.251693726,-0.625230074,1.918574572,0.132135659,Moving 
1366,0.399429321,0.90977478,0.203598022,-0.413203299,2.72480464,0.431188405,Moving 
1367,0.362106323,0.823776245,-0.135559082,0.018095646,0.915614724,1.096574187,Moving 
1368,0.082794189,0.929855347,-0.24571228,0.234442592,0.706375003,1.421461463,Moving 
1369,0.011947632,0.974349976,-0.086929321,0.569785416,1.523960352,1.342877984,Moving 
1370,-0.004272461,0.962371826,0.287628174,0.241822213,1.848510265,1.46772182,Moving 
1371,-0.034729004,1.128631592,0.088699341,0.603925049,2.13396883,1.176158428,Moving 
1372,0.138290405,1.021911621,-0.115264893,0.207003787,1.621245146,1.110635877,Moving 
1373,0.277755737,0.853759766,-0.082672119,0.637789011,1.870121241,1.023681045,Moving 
1374,0.092224121,0.963088989,0.129425049,0.621823072,1.63279438,0.91557318,Moving 
1375,-0.035964966,0.8828125,0.145767212,0.570083976,1.894691348,0.549713194,Moving 
1376,-0.041595459,0.878646851,0.181243896,0.593901157,1.50758481,0.207663178,Moving 
1377,0.017807007,0.865386963,0.214401245,0.678331614,1.217915177,-0.182573542,Moving 
1378,0.212860107,0.935943604,0.378463745,0.56571722,1.184073329,-0.371178597,Moving 
1379,0.455734253,1.083908081,0.540542603,0.205891117,1.242573738,-0.119469404,Moving 
1380,0.296386719,0.820144653,0.246841431,0.481387407,0.646556377,-0.056347962,Moving 
1381,0.02961731,1.103530884,-0.070556641,0.908842862,-1.041434169,-0.284967035,Moving 
1382,0.066680908,1.802734375,0.387466431,0.422138453,-1.207644463,-0.181363925,Moving 
1383,0.176956177,0.835021973,-0.226669312,0.136469692,1.305758834,-0.119831331,Moving 
1384,-0.073974609,0.439620972,-0.320480347,0.042789008,1.268721104,-0.589317322,Moving 
1385,-0.017837524,0.9871521,-0.399978638,-0.062093996,0.845347226,-0.689622879,Moving 
1386,0.123092651,1.278427124,-0.540267944,0.760024607,0.142363802,-0.209230989,Moving 
1387,0.129592896,0.853652954,-0.255447388,1.001449227,-0.364351332,0.016447416,Moving 
1388,0.152679443,0.925369263,-0.066757202,0.598736107,-1.82323873,-0.18187739,Moving 
1389,0.153015137,1.029129028,0.032165527,0.66336441,-3.853641033,-0.117918111,Moving 
1390,0.215316772,0.973953247,0.049728394,0.072477929,-1.860371351,-0.434403926,Moving 
1391,0.332778931,0.964736938,-0.026657104,0.350264013,0.77938205,-0.501006663,Moving 
1392,0.254043579,0.978881836,-0.076599121,0.551645339,1.748230219,-0.226745531,Moving 
1393,0.146713257,0.960693359,-0.122238159,0.795456111,0.672939241,-0.137068108,Moving 
1394,0.042984009,1.025756836,-0.101867676,0.580843151,-1.265514135,-0.095998965,Moving 
1395,-0.090957642,1.148040771,-0.03137207,0.398685604,-2.245407581,-0.442765445,Moving 
1396,0.246490479,1.014389038,0.111816406,-0.225194767,-0.367158026,-0.823128223,Moving 
1397,0.48789978,1.013580322,-0.043289185,-0.677782774,0.737046599,-0.57020992,Moving 
1398,0.683547974,1.292297363,-0.137161255,-0.462119967,0.874176741,0.020282635,Moving 
1399,0.624145508,1.113418579,0.159896851,-1.057290912,-0.290235817,0.881014943,Moving 
1400,-0.114227295,0.828903198,0.686141968,-2.363347292,1.557660818,1.613669515,Moving 
1401,-0.2109375,1.441390991,-0.090057373,-2.840699911,1.704566836,1.17626071,Moving 
1402,-0.160690308,1.578796387,-0.519500732,-2.290819645,-1.669163942,0.504113734,Moving 
1403,0.131378174,1.047210693,-0.16355896,-0.343748301,0.455125719,0.716473162,Moving 
1404,0.220932007,0.868667603,0.08782959,-0.519282043,1.452133536,0.979303956,Moving 
1405,0.533401489,0.82472229,-0.166320801,-0.20149982,2.045017242,1.983469129,Moving 
1406,0.132781982,0.830780029,-0.210784912,-0.280228734,2.370312214,1.02851975,Moving 
1407,-0.192306519,0.731063843,-0.244628906,0.484698504,1.368490934,0.295885444,Moving 
1408,-0.412582397,0.568572998,-0.106185913,1.146184802,0.554668784,0.300074339,Moving 
1409,-0.444702148,0.626663208,-0.0652771,1.921453953,-0.834266126,-0.376985639,Moving 
1410,-0.447006226,1.142700195,0.10949707,1.375793219,-1.143854856,-1.604749799,Moving 
1411,1.420974731,2.062683105,2.01020813,-1.94036901,3.229894876,0.515411973,Moving 
1412,0.663421631,0.683456421,0.550643921,0.685659826,-0.457910568,0.646863997,Moving 
1413,0.054229736,0.713088989,-0.025360107,0.224370256,-1.970763445,0.538058162,Moving 
1414,-0.128875732,0.766357422,-0.410934448,0.577320337,-1.011453986,-0.64793402,Moving 
1415,0.080993652,1.887496948,-0.257888794,1.16189158,0.959130287,-1.556812644,Moving 
1416,0.107681274,0.883407593,-0.16847229,0.386539727,0.620260596,0.662920177,Moving 
1417,-0.231399536,0.440887451,-0.383300781,0.418018818,0.641667902,-0.316969693,Moving 
1418,-0.172836304,0.863571167,-0.584487915,0.156868979,-0.956181109,-0.254578233,Moving 
1419,-0.052200317,1.109451294,-0.710617065,1.180674672,-1.057577968,-0.48206836,Moving 
1420,0.056488037,0.864776611,-0.207977295,1.288083076,0.289436072,-0.708543837,Moving 
1421,0.203216553,0.955612183,-0.023529053,0.688434839,-0.551161706,-0.767416477,Moving 
1422,0.494720459,1.140411377,0.06137085,1.594632149,-4.668344975,-0.496362895,Moving 
1423,0.478515625,0.943786621,0.180557251,0.243710399,-2.109311819,-0.200832173,Moving 
1424,0.283111572,0.990539551,0.159164429,0.024936508,0.471803486,-0.047202133,Moving 
1425,0.119644165,1.03666687,0.002197266,-0.215989813,1.44743526,-0.370122135,Moving 
1426,0.155426025,1.094848633,-0.119552612,0.049753975,0.73589319,-0.14449513,Moving 
1427,0.134216309,1.100372314,-0.127716064,-0.150040105,-1.231568694,-0.443336427,Moving 
1428,0.219573975,0.987564087,-0.113006592,0.157633841,-1.401428819,-0.365326315,Moving 
1429,0.367752075,1.030548096,0.121505737,-0.265434057,-0.426269025,-0.40195781,Moving 
1430,0.60508728,1.264831543,0.140945435,-1.102749705,0.081063159,0.303554565,Moving 
1431,0.435440063,0.962005615,0.265838623,-2.035575151,0.918252885,1.329124093,Moving 
1432,-0.240066528,1.056396484,0.34262085,-2.380862951,2.363918543,1.604729533,Moving 
1433,-0.216293335,1.621643066,-0.26083374,-2.947323084,-1.053115129,0.923744023,Moving 
1434,-0.17527771,1.355758667,-0.301177979,-1.292978287,-1.771769404,0.549945176,Moving 
1435,0.271331787,0.928482056,0.255722046,-0.237730533,2.011401653,0.815491617,Moving 
1436,0.321029663,0.786849976,-0.126693726,-0.133596137,1.66816783,1.153352976,Moving 
1437,0.46534729,0.701461792,-0.146682739,-0.174854904,2.349386692,1.746661663,Moving 
1438,-0.002151489,0.769699097,-0.290390015,0.294212997,1.621822476,0.620153546,Moving 
1439,-0.287139893,0.730361938,-0.158935547,1.025014997,1.111263394,0.367681623,Moving 
1440,-0.390731812,0.665405273,-0.06880188,1.736049414,0.214332804,0.31414327,Moving 
1441,-0.37097168,0.783432007,-0.054885864,2.073053598,-0.960417926,-0.605448604,Moving 
1442,-0.066833496,1.545562744,0.882049561,-0.102617458,0.242277354,-0.999552011,Moving 
1443,1.502792358,1.544372559,1.253295898,-0.823309302,0.797875583,0.951823592,Moving 
1444,0.493255615,0.727722168,0.191421509,0.637560248,-0.901530087,0.209059477,Moving 
1445,-0.156433105,0.629547119,-0.115463257,-0.261579663,-1.246932983,0.332778215,Moving 
1446,-0.240234375,1.000747681,-0.513244629,0.825932801,-1.177556634,-1.423407435,Moving 
1447,0.381851196,2.078033447,0.276245117,1.245248795,2.029756069,-0.787694871,Moving 
1448,0.014678955,0.762908936,-0.172485352,0.268688977,0.690918505,0.514066279,Moving 
1449,-0.240478516,0.425811768,-0.2631073,0.120295249,-0.426114827,-0.64795053,Moving 
1450,-0.193572998,1.020996094,-0.522766113,0.314847678,-1.370250702,-0.436365873,Moving 
1451,0.008392334,1.126754761,-0.471694946,0.779067278,-1.788686275,-0.217638582,Moving 
1452,0.073028564,0.827560425,-0.182250977,0.846777618,-0.242945001,-0.727827549,Moving 
1453,0.272979736,0.964889526,-0.057632446,0.326238036,0.042447325,-0.732262492,Moving 
1454,0.533905029,1.090698242,-0.012283325,1.424440742,-3.801450729,-0.578433275,Moving 
1455,0.474914551,0.910842896,0.127731323,0.273859233,-2.665589809,-0.153240159,Moving 
1456,0.273254395,0.965805054,0.107147217,0.094675645,-0.542974055,0.014037788,Moving 
1457,0.120880127,0.959472656,0.020004272,0.199240133,1.478339314,-0.319341779,Moving 
1458,0.11831665,1.06703186,-0.070739746,0.323486716,1.47432363,-0.385400683,Moving 
1459,0.092468262,1.164672852,-0.12739563,0.234231934,-0.851922035,-0.479814529,Moving 
1460,0.215255737,0.918167114,-0.025939941,-0.085416898,-1.574881911,-0.607267022,Moving 
1461,0.465164185,1.064147949,0.080337524,-0.334230721,-0.269694328,-0.401371121,Moving 
1462,0.691329956,1.362182617,0.094284058,-1.087914348,0.967010021,0.438445807,Moving 
1463,0.536560059,1.033966064,0.263687134,-1.985696554,0.911331594,1.551095009,Moving 
1464,-0.305648804,1.182937622,0.406311035,-2.674810886,2.31200099,1.829308867,Moving 
1465,-0.410827637,1.723983765,-0.330474854,-3.173382759,-1.57708931,0.771063983,Moving 
1466,-0.172058105,1.210174561,-0.272186279,-1.481320262,-1.094011068,0.647359848,Moving 
1467,0.197296143,0.846954346,0.105239868,-0.297106236,2.579146385,0.764724553,Moving 
1468,0.313018799,0.756698608,-0.141326904,-0.333687156,1.284163237,1.055666685,Moving 
1469,0.490890503,0.763183594,-0.116500854,-0.151729077,1.833310246,1.748570323,Moving 
1470,-0.04776001,0.708099365,-0.295227051,0.297101706,1.617296934,0.488608569,Moving 
1471,-0.301330566,0.646972656,-0.234695435,1.218800187,0.778215885,0.342664152,Moving 
1472,-0.41027832,0.610366821,-0.133789063,2.020563841,0.097355314,0.187398925,Moving 
1473,-0.431869507,0.870422363,-0.103500366,2.296378613,-0.919858754,-0.913474917,Moving 
1474,1.097839355,2.130691528,3.013717651,-3.119651794,3.238864899,0.581018627,Moving 
1475,1.096374512,1.045303345,0.824798584,-0.370954901,-0.076818883,1.027438521,Moving 
1476,0.226501465,0.623703003,0.06652832,0.468025804,-0.813275874,0.292058766,Moving 
1477,-0.315307617,0.673217773,-0.130691528,0.147864029,-0.022951655,-0.183014825,Moving 
1478,-0.030380249,1.342956543,-0.659408569,1.502860427,-0.027655063,-1.547358871,Moving 
1479,1.69380188,2.193359375,1.767364502,-0.531588495,-1.274610162,1.212026954,Moving 
1480,-0.315917969,0.518386841,-0.330123901,0.542350113,0.930490613,0.019160645,Moving 
1481,-0.387664795,0.536254883,-0.319595337,0.924371243,-1.690313935,-0.560642302,Moving 
1482,-0.431777954,1.104125977,-0.469161987,-0.026429743,-1.396450639,-0.6388942,Moving 
1483,-0.024993896,1.121704102,-0.325012207,0.588339686,0.616023004,-0.841129065,Moving 
1484,0.168579102,0.94682312,-0.134750366,0.873383939,1.77313447,-0.799873769,Moving 
1485,0.618270874,1.005996704,0.031906128,1.977550507,-4.095664024,-1.119732499,Moving 
1486,0.587097168,0.929153442,0.085464478,-0.059197277,-1.777552366,-0.183867306,Moving 
1487,0.404083252,0.964553833,-0.004669189,0.149248078,-2.202963114,0.186598644,Moving 
1488,0.16796875,1.014984131,0.032409668,0.596720099,-0.136124015,-0.046282012,Moving 
1489,0.11050415,0.94744873,0.040328979,0.474634439,0.681865394,-0.205398157,Moving 
1490,0.04524231,1.032989502,0.022201538,0.296457499,0.195461378,-0.181126639,Moving 
1491,0.033111572,1.153274536,-0.116348267,-0.301203251,-0.554124177,-0.423302263,Moving 
1492,0.18270874,0.990859985,-0.174331665,-0.200742692,-0.665091217,-0.493813723,Moving 
1493,0.363174438,1.084884644,-0.069885254,0.038265631,-0.705945969,-0.516038597,Moving 
1494,0.534744263,1.163696289,0.069152832,-0.309871584,-0.843754947,-0.118379109,Moving 
1495,0.601608276,1.124069214,0.30166626,-1.429346204,-0.088104561,0.620421469,Moving 
1496,0.216522217,0.838806152,0.471496582,-2.568505764,2.076562405,1.848455667,Moving 
1497,-0.265289307,1.40473938,-0.047531128,-2.777659178,1.23049891,1.578404188,Moving 
1498,-0.333526611,1.751556396,-0.470046997,-2.273423195,-2.645805597,0.587719142,Moving 
1499,0.057281494,1.062667847,-0.062835693,-0.156783223,1.06383276,0.743320227,Moving 
1500,0.23777771,0.875274658,0.176498413,-0.607322991,1.551537156,0.823645949,Moving 
1501,0.40020752,0.71937561,-0.234664917,0.13484703,1.99856925,1.500574589,Moving 
1502,0.248626709,0.63961792,-0.172698975,-0.400350869,2.283250332,0.918347657,Moving 
1503,-0.185913086,0.683700562,-0.276641846,0.434618294,1.039599776,0.250388265,Moving 
1504,-0.394821167,0.640014648,-0.119110107,1.302108407,0.735495329,0.201548293,Moving 
1505,-0.360702515,0.649688721,-0.090179443,2.205275059,-0.436458796,-0.197898969,Moving 
1506,-0.36869812,1.161575317,-0.010284424,2.258826733,-1.383336663,-1.088105083,Moving 
1507,1.368103027,2.08631897,2.496963501,-2.203545094,3.095805645,0.78948319,Moving 
1508,0.890731812,0.706588745,0.748474121,-0.214934945,-0.688448727,0.652602017,Moving 
1509,0.127380371,0.710510254,-0.048217773,0.180525035,-0.716592491,0.513888359,Moving 
1510,-0.443496704,1.408355713,-0.484191895,0.322566062,-1.979563832,-1.388569474,Moving 
1511,0.421417236,1.497695923,0.168670654,0.858806312,0.798694253,0.022649121,Moving 
1512,-0.067367554,0.63067627,-0.199981689,0.197508007,1.494912148,-0.030646592,Moving 
1513,-0.187637329,0.767532349,-0.332321167,0.466993272,-0.418344259,-1.070721507,Moving 
1514,-0.051422119,1.159317017,-0.437286377,0.198597521,-1.499203563,-0.215827361,Moving 
1515,0.013061523,1.004425049,-0.465270996,1.10391593,-1.112629771,-0.415047258,Moving 
1516,0.14024353,0.824996948,-0.161621094,0.979404628,0.969681442,-0.665496767,Moving 
1517,0.244232178,0.941619873,-0.045806885,0.75379467,-0.675129712,-0.735789597,Moving 
1518,0.401809692,1.063491821,0.066375732,0.783786654,-3.656003237,-0.339119732,Moving 
1519,0.425323486,0.968063354,0.061508179,0.186543778,-3.031249285,-0.174458891,Moving 
1520,0.245315552,1.000930786,0.03237915,0.389693975,-0.064627193,-0.118474714,Moving 
1521,0.120025635,0.974502563,0.036575317,0.613519847,0.83315289,-0.253126264,Moving 
1522,0.081817627,1.029708862,0.029571533,0.347106814,0.185903296,-0.342732847,Moving 
1523,0.094238281,1.108901978,-0.023544312,-0.472465277,-0.826264083,-0.460995585,Moving 
1524,0.267822266,0.970626831,-0.155136108,-0.338145286,-0.472687125,-0.429364413,Moving 
1525,0.364395142,1.033920288,-0.027236938,-0.143680736,-0.437579483,-0.300919622,Moving 
1526,0.409408569,1.145339966,0.166610718,-0.580142736,-1.531028986,0.185588777,Moving 
1527,0.620391846,1.14704895,0.394927979,-2.00746727,-0.15425694,0.877954185,Moving 
1528,0.172454834,0.906524658,0.510757446,-3.155059338,2.934576273,2.221870422,Moving 
1529,-0.202178955,1.632751465,-0.293685913,-2.727335215,0.290073901,1.666682601,Moving 
1530,-0.35949707,1.734008789,-0.494766235,-1.590801954,-3.027198315,0.504125476,Moving 
1531,0.254928589,0.910690308,0.524658203,-0.312561899,2.833664894,0.9574458,Moving 
1532,0.188247681,0.799545288,-0.034286499,-0.726375043,1.231654525,0.764858246,Moving 
1533,0.256317139,0.698410034,-0.252304077,0.351949245,1.707787991,1.379779696,Moving 
1534,0.079711914,0.655654907,-0.217987061,-0.033669546,1.693795681,0.661934793,Moving 
1535,-0.183837891,0.628753662,-0.240478516,0.986597836,0.692076981,0.359630883,Moving 
1536,-0.318878174,0.639404297,-0.146148682,1.914171815,0.112171814,0.195359915,Moving 
1537,-0.316940308,0.679718018,-0.148742676,2.409181595,-0.219929427,-0.484088123,Moving 
1538,-0.077987671,1.674240112,0.532180786,0.625635386,-0.068670139,-0.914803028,Moving 
1539,1.426361084,1.713851929,1.462921143,-1.183359146,-0.388082474,1.170780778,Moving 
1540,0.396484375,0.5287323,0.214431763,1.02261734,-0.894899607,0.032423452,Moving 
1541,-0.166397095,0.906997681,-0.014694214,-0.197439834,0.286687165,0.098674648,Moving 
1542,0.115646362,0.634719849,-0.35446167,0.585583568,0.080805898,-0.748270512,Moving 
1543,0.140731812,1.596099854,-0.112289429,1.94581151,0.005058941,-1.288476706,Moving 
1544,0.587738037,1.183197021,0.126327515,0.365402728,0.44537881,0.829688907,Moving 
1545,-0.225326538,0.491500854,-0.250320435,0.253306299,0.232086226,-0.059511531,Moving 
1546,-0.270172119,0.663467407,-0.330871582,0.199027345,-1.762666106,-0.439411998,Moving 
1547,-0.346282959,1.21383667,-0.600662231,0.64814949,-0.701352775,-0.560780764,Moving 
1548,0.037796021,1.027816772,-0.492752075,1.11158824,0.700763702,-0.540297866,Moving 
1549,0.159942627,0.885757446,-0.138641357,0.916463494,0.470604002,-0.804072261,Moving 
1550,0.337982178,1.05796814,-0.064422607,0.910449564,-2.807210684,-0.499260157,Moving 
1551,0.466674805,1.043624878,0.021499634,0.471054345,-3.504365206,0.189129174,Moving 
1552,0.464508057,0.970870972,0.043273926,0.192184895,-2.633250952,0.128462896,Moving 
1553,0.17640686,0.992614746,0.076202393,0.143637866,-0.141080156,0.170787722,Moving 
1554,0.10597229,0.988693237,0.006591797,-0.115824871,0.950707734,0.085223019,Moving 
1555,0.028091431,0.965072632,-0.119186401,-0.18507877,0.768404782,-0.071132496,Moving 
1556,0.002731323,0.997314453,-0.242538452,0.265724361,-0.676859677,-0.330821067,Moving 
1557,0.178924561,1.017349243,-0.214920044,0.167118952,-0.813206613,-0.551299095,Moving 
1558,0.300216675,1.014144897,-0.15814209,0.082576632,-0.465215355,-0.498845488,Moving 
1559,0.376541138,0.995895386,-0.001434326,0.296084136,-1.837084174,-0.299643427,Moving 
1560,0.417282104,1.254379272,0.049804688,-0.398446172,-1.222548366,0.211051255,Moving 
1561,0.499542236,1.255783081,0.168533325,-1.030040979,-0.270974517,0.60640043,Moving 
1562,0.170578003,0.923660278,0.351470947,-1.803996801,0.678783298,1.316260934,Moving 
1563,-0.331665039,1.027526855,0.343917847,-2.852144003,2.226142645,1.040788412,Moving 
1564,-0.232406616,1.480133057,-0.325759888,-2.925122023,-0.606338143,0.41847235,Moving 
1565,-0.040145874,1.360321045,-0.321426392,-1.37941432,-2.349077463,0.304410756,Moving 
1566,0.337371826,0.968688965,0.333282471,-0.572760165,0.804487705,0.724645317,Moving 
1567,0.17578125,0.775436401,-0.076675415,-0.460293561,0.786328912,0.767147779,Moving 
1568,0.200057983,0.778396606,-0.118103027,-0.33584246,1.299067378,0.914999843,Moving 
1569,0.038818359,0.793014526,-0.190261841,0.031005319,1.098839641,0.747267306,Moving 
1570,-0.14781189,0.690628052,-0.078018188,0.587691486,0.727691174,0.353014529,Moving 
1571,-0.204940796,0.622467041,0.003234863,1.173178911,-0.070473365,-0.063143812,Moving 
1572,-0.250976563,0.728637695,0.003112793,1.448293328,-1.13488102,-0.656205833,Moving 
1573,-0.079162598,1.426071167,0.734329224,0.435731769,0.036164396,-0.952844679,Moving 
1574,1.243255615,1.393157959,1.392242432,-0.428349763,0.205068991,0.562079847,Moving 
1575,0.542037964,0.780105591,0.348968506,0.462872297,-0.747771144,0.384982318,Moving 
1576,-0.058776855,0.937423706,-0.028717041,-0.603079736,-0.75226897,0.569712996,Moving 
1577,-0.212936401,1.393844604,-0.406494141,0.480806291,-2.367753506,-0.614921749,Moving 
1578,0.267028809,1.156433105,0.251052856,0.632133782,1.244098306,-0.285041869,Moving 
